caption;commentsCount;firstComment;Comments/0/likesCount;Comments/0/Username;Comments/0/text;Comments/1/likesCount;Comments/1/ownerUsername;Comments/1/text;Comments/2/likesCount;Comments/2/ownerUsername;Comments/2/text;Comments/3/likesCount;Comments/3/ownerUsername;Comments/3/text;Comments/4/likesCount;Comments/4/ownerUsername;Comments/4/text;Comments/5/likesCount;Comments/5/ownerUsername;Comments/5/text;Comments/6/likesCount;Comments/6/ownerUsername;Comments/6/text;likesCount;ownerUsername;timestamp
Alhamdulillah, thanks god!! I've passed my third Microsoft international certification, Microsoft Azure Data Fundamentals (DP-900) with a score of 900/1000. The topic of Microsoft Azure Data Fundamentals is about exploring core data concepts, exploring roles and responsibilities in the world of data, describing concepts of relational data, exploring concepts of non-relational data, exploring concepts of data analytics, exploring relational data in Azure, exploring non-relational data in Azure, examine components of a modern data warehouse, explore data ingestion in Azure, explore data storage and processing in Azure, get started building with Power BI.  #datascience #datasciencejobs #microsoft #azure #dataanalytics #powerbi #data #maribelajar #studiindependenbersertifikat #microsofteducation #microsoftindonesia;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;23;trianto_39;2022-01-24T12:48:37.000Z
"Hallo, saya Naila Ilma Yahdina dari Teknik Elektro, Universitas Muhammadiyah Surajarta siap mengikuti Studi Independen Bersertifikat dengan MariBelajar dengan Learning Track Intelligence Cloud Track Microsoft Teams. 

Atur waktu dengan baik dan gunakan waktu sebaik mungkin, ambil kesempatan yang memang sudah didapat!
 
@arifah.alfath @potre_tsuka @mediarndm_
#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;7;yahdinaa31_;2022-01-25T14:57:25.000Z
"Hallo, saya Ahmad Figo Alfarqi dari Jurusan Teknik Informatika, Universitas Negeri Surabaya siap mengikuti Studi Independen Bersertifikat dengan MariBelajar dengan Learning Track Intelligence Cloud Track

""Tugas akan terasa berat jika hanya dipikirkan, tetapi Tugas akan terasa ringan jika sudah dikerjakan""

#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang

@galngfs @soniacindii @faisaldp._ 

@twibbonize @maribelajar_id 
@microsoft
@kampusmerdeka.ri";7;Eh ciye figoo congrats  semangat figoo;0;faisaldp._;Eh ciye figoo congrats  semangat figoo;0;randi.r35;studpen?;0;figoalfarqi;@randi.r35 intelligence cloud;1;figoalfarqi;@faisaldp._ terimakasih faisal;0;;;0;;;0;;;47;figoalfarqi;2022-01-25T06:23:04.000Z
"Hallo, saya Rahmat Noor Fauzi dari Teknik Elektro Politeknik Negeri Jakarta siap mengikuti Studi Independen Bersertifikat dengan MariBelajar dengan Learning Track Information Worker

""Jika kau menungguku untuk menyerah, kau akan menungguku selamanya""
- Uzumaki Naruto -

#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang

@deppnaa
@arifrezaardiansyah_falevi @andrno.am @fadhlanrhn #twibbon-maribelajar #twibbonize
#beasiswa
#beasiswanasional #studiindependenbersertifikat #studiindependen";4;kok kurus?;0;deppnaa;kok kurus?;0;aditadz;mangstabb;0;;;0;;;0;;;0;;;0;;;141;rahmatnoorfauzi;2022-01-25T03:57:51.000Z
"Hallo, aku Andrea dari Akuntansi Universitas Gadjah Mada siap mengikuti Studi Independen Bersertifikat dengan MariBelajar dengan Learning Track - Information Worker Track

Selain suka mencoba hal baru, aku juga suka belajar banyak hal menarik. Semoga nantinya, selain pengetahuan dan keterampilanku meningkat, pengalaman dan relasiku juga bertambah melalui program ini

#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;31;aepl.andrea7;2022-01-30T08:17:52.000Z
"Februari - Juni 2022

Alhamdulillah telah usai program Studi Independen Cycle 2 dengan Mitra PT. Maribelajar x Microsoft. Senang rasanya menjadi salah satu dari ribuan mentee yang hari ini dinyatakan lulus di bidang Modern Educator Track. 

Kesan mendalam dan bersyukur sekali menjadi bagian dari kelas Poseidon. Mempunyai mentor dan asmen yang begitu baik serta kompeten dibidangnya. Banyak ilmu baru yang saya dapatkan dan tentu saja berguna untuk karir kedepannya. Mulai dari pembelajaran abad 21 sampai dengan pembelajaran inklusi. Tak lupa disini pun kami sebagai mentee mendapatkan kesempatan untuk ujian sertifikasi microsoft sebanyak 4 kali ?

Tak hanya ilmu yang 
mentee dapatkan, relasi mahasiswa antar kampus pun membuat kami saling mengenal.

Selain pembelajaran melalui microsoft teams, para mentee pun juga diminta untuk memenuhi tugas akhir yaitu Capstone Project. Disini saya dan tim melakukan pengajaran berbasis abad 21 dengan menggunakan aplikasi microsoft di SDN 195 Isola Bandung. Ternyata sekolah ini pun termasuk ke dalam program sekolah penggerak  Sehingga kami pun mendapat respon positif ketika kegiatan berlangsung.
.
.
.
Dari program ini saya mendapatkan begitu banyak pengalaman dan kesan yang baik. Semoga kedepannya para mahasiswa mau ikut belajar dan berkembang melalui program Kampus Merdeka serta lebih banyak lagi perusahaan yang membuka kesempatan bagi mahasiswa untuk internship di bidangnya masing-masing 

I'm grateful for the oppurtunity @kampusmerdeka.ri @magangmerdeka @maribelajar_id @microsoft 

#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #MerdekakanPeluang #SYC #SurfaceYourCreed";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;46;sbilaaaaa;2022-07-13T02:32:44.000Z
"[17 MAHASISWA SIK LOLOS MSIB Batch 2 Kampus Merdeka]

Halo sobat SIKUPI
Wah.. ada kabar membanggakan sekaligus membahagiakan nih!
17 orang mahasiswa program studi sistem informasi kelautan lolos MSIB (Magang dan Studi Independen Bersertifikat) Batch 2 program Kampus Merdeka lho.. yang mana program tersebut dikonversi menjadi 20 sks mata kuliah

Dan.. Ke17 orang mahasiswa tersebut diterima oleh mitra berbeda yang keren dan luar biasa.. Ada yang di PT Bisa Artificial Indonesia, PT Dicoding Indonesia, PT Hashmicro Solusi Indonesia, Microsoft, PT Orbit Ventura Indonesia, PT Prosa Solusi Cerdas, ZENIUS, RuangGuru, PT Lentera Bangsa Benderang, bahkan ada yang di WWF Indonesia?

Kece banget kan mahasiswa SIK ini Ohya.. Mereka semua adalah mahasiswa SIK Angkatan 2019 lho..
Ayoo tunggu apalagi.. Mari bergabung dengan Prodi Sistem Informasi Kelautan UPI Kampus Serang dan salurkan serta kembangkan passionmuu!

Serta kami ucapkan selamat dan sukses untuk ke-17 mahasiswa yang mengikuti MSIB Batch 2 dan semoga menjadi pemantik semangat untuk mahasiswa prodi SIK yang lainnya

#SistemInformasiKelautan
#UniversitasPendidikanIndonesia
#SIKJaya
#SIKHebat
#MSIBBatch2
#KampusMerdeka
#magangkampusmerdeka 
#studiindependenkampusmerdeka";1;Keren banget all... Semoga sukses dan dilancarkan segala sesuatunya ya. ??;0;mb4yull;Keren banget all... Semoga sukses dan dilancarkan segala sesuatunya ya. ??;0;;;0;;;0;;;0;;;0;;;0;;;114;sik_upi;2022-02-20T11:01:02.000Z
"Hallo, saya Ira Marito Damanik  siap mengikuti Studi Independen Bersertifikat dengan PT. Microsoft Indonesia X PT. MariBelajar Indonesia Cerdas dengan Learning Track Information Worker.

Nothing will get done unless you do.

#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang

@cindygaprielaa_
@mailensitohang
@hennyanjelia08";5;??;0;calonhelaparumaen;??;0;umardamanik_;;0;umardamanik_;@iramaniik sehat nih ra... Semoga ko sehat juga ya;0;;;0;;;0;;;0;;;218;iramaniik;2022-02-01T12:59:37.000Z
"Halo, saya Shinta Naurah dari prodi S1 Pendidikan Biologi Universitas Negeri Surabaya sekligus Mentee MSIB di PT. MariBelajar Indonesia Cerdas batch 2 dengan learning track Modern Educator kelas Athena. 
Dengan ini saya mengucapkan selamat kepada teman-teman mentee di ke 3 learning track mitra @maribelajar_id dalam kegiatan studi independen yang sudah berjalan selama kurang lebih 5 bulan ini. 
Saya merasa sangat senang dan bersyukur atas segala pengalaman dan pengetahuan baru yang saya dapatkan selama kegiatan studi independen di learning track modern educator yang difasilitasi oleh mitra @maribelajar_id melalui serangkaian kegiatan mulai dari sinkron, asinkron, exam, online asessment, dan sertifikasi saya mendapatkan banyak bekal yang saya rasa dapat saya terapkan nantinya dalam kegiatan belajar mengajar apabila saya bekerja menjadi tenaga pengajar.
Terima kasih juga saya ucapkan kepada mentor kelas athena Bapak @mansuranchu dan asisten mentor Kak Dimas Aqil, yang telah membantu kami dalam kegiatan studi independen ini, dan teman-teman kelas Athena. Sukses selalu untuk kita semua.
#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #MerdekakanPeluang #SYC #SurfaceYourCreed";6;Hey lovely We were scrolling through and think you’re absolutely gorgeous  Dm us we’d love to collab!;0;karinmavinal02;Hey lovely We were scrolling through and think you’re absolutely gorgeous  Dm us we’d love to collab!;0;anazarrrrr;??;0;azzahraski;Inspiringg polll ??;1;shintanaurahm;@anazarrrrr ??;0;;;0;;;0;;;-1;shintanaurahm;2022-07-12T13:18:29.000Z
"Hallo, saya Della Santika dari Jurusan Sistem Komputer, Universitas Sriwijaya. Siap mengikuti Studi Independen Bersertifikat dengan MariBelajar-MicrosoftTram dengan Learning Track [Intelligence Cloud Track].

""Allah akan mengangkat derajat orang-orang yang beriman dan orang-orang yang berilmu di antara kamu sekalian."" (Q.S Al-Mujadilah: 11)

@sitipatiimah_@ghinatsabita_
@rahfikaderanti @inza.faj @ichadwimarsella 

#MariBelajar #Microsoft #KampusMerdeka #StudiIndependen #MerdekakanPeluang
#twibbon-maribelajar #twibbonize";5;masyaallah semangat buk dilancarkan dn dimudahkan aamiin??;0;sitizaharazahara;masyaallah semangat buk dilancarkan dn dimudahkan aamiin??;0;muhammad.faahri;? fighting;0;rain_anggrai;????;0;dewapurnamah;Asikk;0;happyviliant;Mangats kakak;0;;;0;;;-1;dellasantika_;2022-02-02T01:39:28.000Z
Alhamdulillah, thanks god!! I've passed my 4th Microsoft International Certification, AZ-900 : Microsoft Azure Fundamentals with a score of 986/1000. The topic of Microsoft Azure Fundamentals is about Describe Cloud Concepts, Describe Core Azure Services, Describe Core Solutions and Management Tools on Azure, Describe General Security and Network Security Features, Describe Identity, Governance, Privacy, and Compliance Features, and Describe Azure Pricing and Support  #cloud #cloudengineer #microsoftazure #microsoft #cloudcomputing #dataanalytics #dataanalyst  #maribelajar #studiindependenbersertifikat #microsofteducation #microsoftindonesia;3;Great;1;prasetiyoveri;Great;1;dprpaull;Congratulations Ka Tri.;1;trianto_39;@paulus.yasmin Thank you Paul;0;;;0;;;0;;;0;;;20;trianto_39;2022-02-04T13:38:45.000Z
"Halo, Selamat pagi.

Saya Dinda Avita Riskiana salah satu mentee dalam program Studi Independen yang diselenggarakan Kampus Merdeka  dengan mitra MariBelajar.

Tidak terasa 5 bulan sudah perjalanan saya lalui, belajar hal baru yang bermanfaat dalam kesempatan yang baik ini. Berbagai course telah saya pelajari disertai berbagai tugas, mini exam, online assesment hingga sertifikasi sudah terlengkapi. Hal tersebut memberikan ilmu yang membekas dalam diri, dimana kelak dapat bermanfaat untuk membangun negeri dan mengabdi dengan penuh konsistensi.
Pada kesempatan ini saya tidak hanya belajar secara teoritis, tetapi juga diberikan panduan praktik untuk dapat lebih terkaji, terdapat pula capstone project yang membuat saya semakin terlatih dan mengerti bagaimana penerapan, pengaplikasian segala hal tersebut hingga terbentuk suatu perangkat atau aplikasi yang dapat membantu kehidupan masa kini.
Dapat bergabung dalam program ini menjadi suatu kenangan yang baik dan tersusun rapi didalam memori ingatan saya, ilmu yang saya dapati disini akan senantiasa saya jaga untuk dapat diterapkan sesuai dengan porsinya. 

Terimakasih untuk seluruh pihak yang terlibat dalam keberjalanan program ini, terutama untuk Bapak Dr. S Heripracoyo (Heri) yang senantiasa membimbing saya sepanjang keberjalanan program sebagai mentor kelas Dilo, Kakak Viska Ramadani  yang senantiasa membantu koordinasi segala kegiatan yang ada, serta seluruh pihak dibelakang layar yang telah bekerja keras, terimakasih banyak dan sampai jumpa, sampai bertemu di kesempatan yang baik lainnya .

#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #SurfaceYourCreed";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;-1;dindaavita;2022-07-14T01:30:32.000Z
"Haii bestie! Aku Vitria Gita Avidah dari Universitas PGRI Madiun prodi Pendidikan Sejarah. Mau share pengalaman ku selama di MSIB MARIBELAJAR??
.
Alhamdulillah happy bangett pengalaman dan ilmu sangat bermanfaat sayangnya harus berakhir di 5 bulan ini yaa. Yang awalnya belum Tau karena bener2 lintas jalur, anak pendidikan terus main ke IT is another levell guyss seruu ilmunya mantapsih jadi bisa buat aplikasi dan pake microsoft word, excell, ppt yang gabiasa jadi lebih tau fitur2 yg awalnya gapernah pake jadi gampang. 
.
Thankyou @maribelajar_id i am so luckyy bisa bergabung disini mulai dari mentor yang udah ngebimbing dan asisten mentor juga yang mau diribetin nih mentee wkwk terus ngerjain tugas dan project serta ujian sampai graduation 
.
.
#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #MerdekakanPeluang #SYC #SurfaceYourCreed";2;follow langsung follback;0;indahmegyofficial;follow langsung follback;0;p_aesthehh;Back ke @yrr_yukii g mksa;0;;;0;;;0;;;0;;;0;;;610;itsavidah;2022-07-14T09:56:35.000Z
Alhamdulillah, thanks god!! I've passed my 4th Microsoft International Certification, AZ-900 : Microsoft Azure Fundamentals with a score of 986/1000. The topic of Microsoft Azure Fundamentals is about Describe Cloud Concepts, Describe Core Azure Services, Describe Core Solutions and Management Tools on Azure, Describe General Security and Network Security Features, Describe Identity, Governance, Privacy, and Compliance Features, and Describe Azure Pricing and Support  #cloud #cloudengineer #microsoftazure #microsoft #cloudcomputing #dataanalytics #dataanalyst  #maribelajar #studiindependenbersertifikat #microsofteducation #microsoftindonesia;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;trianto_39;2022-02-04T13:39:53.000Z
"Hi, Aku Vinka Romandhona , siap mengikuti Program Pemerintah Study Independent Kampus Merdeka. 
Magang bersertifikat Internasional angkatan 2 oleh PT. Microsoft Studi Teknologi digital Microsoft Office 365.

?"" Jangan risaukan  sesuatu yg tidak kamu miliki, tapi risaukanlah nikmat yg tidak kita syukuri""?

 .Yuk selalu update informasi mengenai MSIB dengan follow IG @magangmerdeka !
#iamready #MSIBangkatan2 #iamreadyMSIBcycle2  #MSIBbukanmagangbiasa #studiindependenbersertifikat";7;Semangat ??;1;srimulya___;Semangat ??;1;chayunfarikha;Semangatt bunn;1;salwayuli23;Semangattt Bu;1;vinkarmnaaa;@_srimulyani2002;0;;;0;;;0;;;-1;vinkarmnaaa;2022-02-25T14:03:53.000Z
"Ku meratap tepat di lamanku
Sembari tersenyum memikat tubuhku
Berbisik sendu ""Hamdallah"" di bibirku 
Kilas balik perjuangan lembaran demi lembaran kertasku

Kubayangkan air segar kelapa muda
Begitu kiranya ilmu yang akan ku dapat
Tak pikir panjang ku terima dengan sigap yang bertulis ""konfirmasi""
Dengan jari jemari gemetar dan tatapan bahagia

Perkenalkan saya Muldawati mentee batch 2 track Modern Educator di PT @maribelajar_id x @microsofteducationindonesia dalam program @kampusmerdeka.ri yaitu Studi Independen. Tak terasa 5 bulan berlalu, seperti puisi saya di awal menceritakan bagaimana perasaan saya saat dinyatakan diterima pada kala itu. 
Bahkan ucapan terima kasih pun mungkin tak cukup untuk diberikan pada maribelajar dan mentor yang luar biasa @rijal_syam serta pendampingnya yang kece @revinarnan atas ilmu, pengalaman, relasi, dan sertifikat modul atau pun internasional pastinya hehe 

Jika, diperkenankan memberikan kesan mungkin tak cukup melalui caption karena sangat berkesan dalam segi apapun, dan kalau ditanya pesan buat kedepannya yang pasti PT MariBelajar Indonesia Cerdas terus menciptakan anak bangsa yang hebat dan memiliki soft skill/hard skill 

#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #MerdekakanPeluang #SYC #SurfaceYourCreed @maribelajar_id";2;Wuidiii??????;0;ntaynnn;Wuidiii??????;0;muldaee;@ntaynnn jadi gimana Ibu? Congrats atas dana bantuannya di program kampus merdeka jilid sekian, baek² yaaaaa wkwkwk;0;;;0;;;0;;;0;;;0;;;81;muldaee;2022-07-18T11:34:36.000Z
"Hello  Saya Annisa Hanifaturohmah jurusan S1 Pendidikan Bahasa Inggris Universitas Jenderal Soedirman dari Kelas Aphrodite program Modern Educator Track. 

Setelah menjalani kegiatan Studi Independen yang diselenggarakan oleh PT. MariBelajar ini kesan yang saya dapat yaitu Kegiatan MSIB kali ini sungguh bermanfaat, terutama dalam peningkatan kemampuan Informasi dan teknologi yang dapat menjadi bekal saya kedepannya dalam penyelenggaraan pembelajaran berbasis digital. Ada banyak ilmu yang saya dapatkan diantaranya tentang pendidikan abad ke 21, inclusive classroom, student centered learning, education transformation framework dan masih banyak lagi. Selain pembelajaran teoritis, saya juga mendapatkan pembelajaran praktik dan kesempatan untuk mendemonstrasikan terkait pengggunaan aplikasi Microsoft 365 serta aplikasi lain seperti Flipgrid dan Fitur Windows 10. Di samping itu, saya mengucapkan banyak terima kasih atas kesempatan yang diberikan untuk mengikuti kegiatan sertifikasi pada laman certiport. Overall it is an amazing and beneficial experience to be able to partake in this program. 

Akan tetapi saya ada sedikit pesan untuk mitra, secara keseluruhan, program telah dirancang dengan baik. Namun, akan lebih baik jika informasi yang akan disampaikan harus ada keselarasan antara mitra dan lembaga pelaksana MSIB, Kemendikbud Ristek, sehingga tidak terjadi penyebaran informasi yang berbeda terkait informasi progam yang dijalani. 
Terimakasih banyak untuk Mitra. Semangat terus untuk MariBelajar, Fighting ?

@real__nyp @fatchalfarissi @am.desi

#Maribelajar 
#Microsoft 
#StudiIndependen #KampusMerdeka #MerdekakanPeluang 
#MSIBCycle2
#SYC 
#SurfaceYourCreed
#twibbonize
#merdekakanpeluang
#studiindependen
#kampusmerdeka";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;29;roma_nifa131;2022-07-12T01:28:38.000Z
"Hallo..!!

Saya Ahmad Syafi Mahasiswa program study manajemen Universitas Islam Malang dan juga merupakan salah satu peserta Study Independent di PT.MariBelajar Indonesia Cerdas dengan track Intelligence Cloud yang menerangkan tentang akses-akses digital berbasis Cloud seperti Virtual Machine dan lain sebagainya dalam kegiatan Study Independent ini saya bisa mendapatkan pengalaman dan pelajaran baru sehingga dapat meningkatkan skill digital yang di miliki. Terima kasih kepada PT Mari belajar Indonesia Cerdas, Microsoft dan semua yang lembaga yang mendukung adanya kegiatan Study Independen ini.

#kampusmerdeka 
#studyindependent 
#maribelajar 
#syc 
#microsoft 
#merdekakanpeluang 
#merdekabelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;ahmad_syafi16;2022-07-16T11:27:08.000Z
"[MariBelajar x Microsoft]

kesan saya setelah mengikuti studi independen kampus merdeka ini yaitu menambah teman-teman baru yang berada di seluruh indonesia, dan juga saya berterimakasih kepada mentor saya yaitu ibu Amiroh, S.Kom, M.Kom yang sudah memberikan ilmu-ilmu baru yang saya belum ketahui sebelumnya selama kegiatan studi independen ini berlangsung serta asisten mentor saya yaitu kak Nicken Kusuma Mardhany yang sudah mendampingi segala keperluan dan keluhan selama studi independen ini. 

dan tak lupa saya juga berterimakasih kepada PT. MariBelajar Indonesia Cerdas yang telah menyelenggarakan dan memberikan kesempatan saya untuk mengikuti studi independen ini, semoga kedepannya bisa memberikan yang terbaik lagi untuk pelaksanaan studi independen pada batch selanjutnya.

#Maribelajar #Microsoft #StudiIndependen #KampusMerdeka #MerdekakanPeluang #SYC #SurfaceYourCreed";6;Kelassss mba anis;0;arf_rafli_88;Kelassss mba anis;0;bagus.hawe;Sukses terus kedepannya mba annis??;0;megaaarqx;"mantep nih belajar terus diliat""";0;annisahrwtii;@megaaarqx karna #maribelajar meg;0;annisahrwtii;@arf_rafli_08 xixixi;0;;;0;;;-1;annisahrwtii;2022-07-14T15:59:38.000Z
